OBJECTID;PROJECTNUMMER;NAAMPROJECT;PROJECTFASE;TOTAALAANTALWONINGEN;SHAPE.AREA;SHAPE.LEN;geo_shape;geo_point_2d;NAAMDEELGEBIED;BOUWPLAN;WONINGTYPE;PRIJSKLASSE;OPLEVERJAARDEELGEBIED;AANTALWONINGENDEELGEBIED;PROJECT_ID;NIEUW_VERBOUW
309791;244;Woensel West;Gereed;311;401858.885;2589.5364426083897;"{""coordinates"": [[[5.451632576383806, 51.45532365481431], [5.453118135956224, 51.45684909674223], [5.457575285629295, 51.458544443521454], [5.463800767759153, 51.45227631444964], [5.463914302321522, 51.45220522923044], [5.463914062028581, 51.45206230967458], [5.463869247866285, 51.45193380135341], [5.46375391784065, 51.45179185643547], [5.463594059988143, 51.45169128848755], [5.463388312074722, 51.45167794039346], [5.458887625510787, 51.450367556934715], [5.458659112295736, 51.4505106172504], [5.458430552750979, 51.4506249134262], [5.458430909091335, 51.45085322523195], [5.458454260901843, 51.45106714109312], [5.458088961828975, 51.451138374687126], [5.457792694737366, 51.45119608227298], [5.457564063116664, 51.45126723120577], [5.454620203682274, 51.452924685952816], [5.451677177748965, 51.455323630099656], [5.451632576383806, 51.45532365481431]]], ""type"": ""Polygon""}";51.45431980284115, 5.457731177453162;Celsiuspleinbuurt fase 3/4 -  Brugmanstr.1 t/m 21 (oneven), Newtonpl 7 Newtonstr 8;V20/41297;Eengezins;Huur(betaalbaar);2021;13;150-000;Nieuwbouw vervangend
309797;244;Woensel West;Gereed;311;401858.885;2589.5364426083897;"{""coordinates"": [[[5.451632576383806, 51.45532365481431], [5.453118135956224, 51.45684909674223], [5.457575285629295, 51.458544443521454], [5.463800767759153, 51.45227631444964], [5.463914302321522, 51.45220522923044], [5.463914062028581, 51.45206230967458], [5.463869247866285, 51.45193380135341], [5.46375391784065, 51.45179185643547], [5.463594059988143, 51.45169128848755], [5.463388312074722, 51.45167794039346], [5.458887625510787, 51.450367556934715], [5.458659112295736, 51.4505106172504], [5.458430552750979, 51.4506249134262], [5.458430909091335, 51.45085322523195], [5.458454260901843, 51.45106714109312], [5.458088961828975, 51.451138374687126], [5.457792694737366, 51.45119608227298], [5.457564063116664, 51.45126723120577], [5.454620203682274, 51.452924685952816], [5.451677177748965, 51.455323630099656], [5.451632576383806, 51.45532365481431]]], ""type"": ""Polygon""}";51.45431980284115, 5.457731177453162;Celsiuspleinbuurt fase 3/4 - Celsiusstraat 3,5,7,9 en 12, Jan van der Heijdenhof 4,22 t/m 25,28,37 t;V20/41297;Eengezins;Huur(betaalbaar);2022;20;150-000;Nieuwbouw vervangend
309794;244;Woensel West;Gereed;311;401858.885;2589.5364426083897;"{""coordinates"": [[[5.451632576383806, 51.45532365481431], [5.453118135956224, 51.45684909674223], [5.457575285629295, 51.458544443521454], [5.463800767759153, 51.45227631444964], [5.463914302321522, 51.45220522923044], [5.463914062028581, 51.45206230967458], [5.463869247866285, 51.45193380135341], [5.46375391784065, 51.45179185643547], [5.463594059988143, 51.45169128848755], [5.463388312074722, 51.45167794039346], [5.458887625510787, 51.450367556934715], [5.458659112295736, 51.4505106172504], [5.458430552750979, 51.4506249134262], [5.458430909091335, 51.45085322523195], [5.458454260901843, 51.45106714109312], [5.458088961828975, 51.451138374687126], [5.457792694737366, 51.45119608227298], [5.457564063116664, 51.45126723120577], [5.454620203682274, 51.452924685952816], [5.451677177748965, 51.455323630099656], [5.451632576383806, 51.45532365481431]]], ""type"": ""Polygon""}";51.45431980284115, 5.457731177453162;Celsiuspleinbuurt fase 3/4 - Jan van der Heijdenhof 7,29 t/m 35, Lilli Bleekerstr. 1 & 10;V20/41297;Eengezins;Huur(betaalbaar);2022;10;150-000;Nieuwbouw vervangend
310049;350;Boutenslaan/Camphuysenstraat;Gereed;32;1966.07;195.487518157445;"{""coordinates"": [[[5.466550710533325, 51.42702169811438], [5.466553595635748, 51.42702708935605], [5.4666184229896, 51.427098055715916], [5.466660337077773, 51.427222070909465], [5.467166431538303, 51.427201949128566], [5.467154778942354, 51.42711656465997], [5.4675701203705485, 51.42700212228941], [5.467398588380755, 51.42675954622303], [5.466550710533325, 51.42702169811438]]], ""type"": ""Polygon""}";51.427014782315304, 5.467062332238915;Boutenslaan/Camphuysenstraat;04/1278;Meergezins;Huur(goedkoop);2007;32;;Nieuwbouw
310307;521;Leenderweg/Narcisstraat;Gereed;9;231.81;73.8120548945291;"{""coordinates"": [[[5.490710255052152, 51.425375770738405], [5.4907260586991695, 51.425370363479814], [5.490813709846853, 51.42534601607784], [5.4906391990012695, 51.42510976888828], [5.490535746665523, 51.42514042226045], [5.490707379435899, 51.42537577329458], [5.490710255052152, 51.425375770738405]]], ""type"": ""Polygon""}";51.425243318056395, 5.490674299789066;Leenderweg / Narcisstraat;V17/29099;Meergezins;Huur(middenhuur);2018;2;;Nieuwbouw
308872;33;DAF-terrein West;Gereed;154;200.22;56.6;"{""coordinates"": [[[5.516782320252202, 51.42849661151915], [5.516781959986649, 51.428369871474935], [5.516577778136285, 51.42837009851004], [5.516578137832151, 51.428496838554366], [5.516782320252202, 51.42849661151915]]], ""type"": ""Polygon""}";51.42843335504409, 5.516680049051976;DAF-terrein West;98/0741;Eengezins;Koop(duur);2002;6;;Nieuwbouw
308873;33;DAF-terrein West;Gereed;154;200.22;56.6;"{""coordinates"": [[[5.516782320252202, 51.42849661151915], [5.516781959986649, 51.428369871474935], [5.516577778136285, 51.42837009851004], [5.516578137832151, 51.428496838554366], [5.516782320252202, 51.42849661151915]]], ""type"": ""Polygon""}";51.42843335504409, 5.516680049051976;DAF-terrein West;98/0768;Eengezins;Koop(middelduur);2003;31;;Nieuwbouw
308874;33;DAF-terrein West;Gereed;154;200.22;56.6;"{""coordinates"": [[[5.516782320252202, 51.42849661151915], [5.516781959986649, 51.428369871474935], [5.516577778136285, 51.42837009851004], [5.516578137832151, 51.428496838554366], [5.516782320252202, 51.42849661151915]]], ""type"": ""Polygon""}";51.42843335504409, 5.516680049051976;DAF-terrein West;98/0770;Eengezins;Koop(duur);2003;8;;Nieuwbouw
308877;33;DAF-terrein West;Gereed;154;200.22;56.6;"{""coordinates"": [[[5.516782320252202, 51.42849661151915], [5.516781959986649, 51.428369871474935], [5.516577778136285, 51.42837009851004], [5.516578137832151, 51.428496838554366], [5.516782320252202, 51.42849661151915]]], ""type"": ""Polygon""}";51.42843335504409, 5.516680049051976;DAF-terrein West;98/0769;Eengezins;Koop(middelduur);2003;24;;Nieuwbouw
308879;33;DAF-terrein West;Gereed;154;200.22;56.6;"{""coordinates"": [[[5.516782320252202, 51.42849661151915], [5.516781959986649, 51.428369871474935], [5.516577778136285, 51.42837009851004], [5.516578137832151, 51.428496838554366], [5.516782320252202, 51.42849661151915]]], ""type"": ""Polygon""}";51.42843335504409, 5.516680049051976;DAF-terrein West;98/0773;Eengezins;Koop(duur);2002;11;;Nieuwbouw
311336;1234;Emmasingelkwadrant Kavel C fase 4 (vh kantoor Woonbedrijf);In ontwikkeling;89;5069.88;284.97957430017306;"{""coordinates"": [[[5.46918674904872, 51.4392678416329], [5.469497441243828, 51.43928470082452], [5.47045803976857, 51.43920132181975], [5.4703563631853855, 51.438653085499816], [5.469847295702525, 51.43868940280597], [5.46926635955968, 51.438750038005665], [5.469191046020745, 51.43925795106653], [5.46918674904872, 51.4392678416329]]], ""type"": ""Polygon""}";51.438981013879484, 5.469822037756738;Emmasingelkwadrant, Kavel C;;Meergezins;Huur(middenhuur);2031;105;820-000;Nieuwbouw
311461;1335;Karolingersweg 4;Gereed;3;642.995;107.98730353189;"{""coordinates"": [[[5.455987300325748, 51.43693394531229], [5.456096368050565, 51.43677927557936], [5.455844566959206, 51.436698526358555], [5.455867535677855, 51.43667064791387], [5.4557308357999394, 51.43662129081253], [5.455603177469011, 51.43684698166124], [5.455987300325748, 51.43693394531229]]], ""type"": ""Polygon""}";51.43679288100089, 5.455840713013336;Karolingersweg 4;V22/48617;Meergezins;Huur(duur);2023;1;;Verbouw transformatie
311460;1335;Karolingersweg 4;Gereed;3;642.995;107.98730353189;"{""coordinates"": [[[5.455987300325748, 51.43693394531229], [5.456096368050565, 51.43677927557936], [5.455844566959206, 51.436698526358555], [5.455867535677855, 51.43667064791387], [5.4557308357999394, 51.43662129081253], [5.455603177469011, 51.43684698166124], [5.455987300325748, 51.43693394531229]]], ""type"": ""Polygon""}";51.43679288100089, 5.455840713013336;Karolingersweg 4c;V22/48617;Meergezins;Huur(duur);2023;1;;Verbouw transformatie
311091;1053;Strijpsestraat 88;In ontwikkeling;2;202.525;61.801285464078;"{""coordinates"": [[[5.458751958312441, 51.43907877311944], [5.459005193431907, 51.439145133272014], [5.459028157215535, 51.439114557607994], [5.459005125535735, 51.43910198768377], [5.459039596640387, 51.4390723037816], [5.458822254357232, 51.43896547258238], [5.458751958312441, 51.43907877311944]]], ""type"": ""Polygon""}";51.43906217920457, 5.458893955292828;Strijpsestraat 88 en 88a;V20/42281;Meergezins;Huur(middenhuur);2023;2;;Verbouw transformatie
310626;727;Tongelresestraat 229;Gereed;1;607.0;105.64993128884001;"{""coordinates"": [[[5.502996124615786, 51.44227549857667], [5.503234992148981, 51.442315709853425], [5.5031594166833475, 51.442008372578215], [5.503119029132638, 51.4419634694285], [5.502883247700094, 51.442005051755935], [5.502996124615786, 51.44227549857667]]], ""type"": ""Polygon""}";51.44213460877521, 5.503068702125115;Tongelresestraat 229;V19/36192;Meergezins;Koop(duur);2020;-1;;Onttrekking overig
310196;443;Winkelcentrum StrijpsestrTrudoplein;Gereed;9;4960.365000000001;328.945548725985;"{""coordinates"": [[[5.45270362785934, 51.44071827393868], [5.453092189981471, 51.440872659645464], [5.453099394443457, 51.44088164423468], [5.4536260676959865, 51.44105752264802], [5.453827419628727, 51.441050216576706], [5.453979416845683, 51.440733728252866], [5.4535147176291305, 51.44064410733842], [5.453602317284748, 51.44055057519054], [5.452996566430522, 51.440390022127914], [5.452980618344136, 51.44030194216519], [5.452596453512508, 51.44020148562624], [5.452483147331222, 51.44042356944947], [5.452353864846251, 51.440537798051416], [5.452700751274614, 51.44071827555824], [5.45270362785934, 51.44071827393868]]], ""type"": ""Polygon""}";51.44065554590673, 5.453163484362473;Winkelcentrum StrijpsestrTrudoplein;V15/24698;Meergezins;Huur(betaalbaar);2016;3;;Nieuwbouw
311499;1358;Dikninge 32-34;Gereed;-1;128.90258;49.885356397869394;"{""coordinates"": [[[[5.437500030783011, 51.41487444636134], [5.43753708332966, 51.41487977589446], [5.437532778846754, 51.4148869687153], [5.4375960387609075, 51.41489682886342], [5.437617559126672, 51.414859067007555], [5.43764631362047, 51.41486354887644], [5.437680731352944, 51.414789826627036], [5.4376347232391735, 51.414781756777906], [5.437643329165169, 51.414764674521024], [5.437548438073165, 51.414748536020824], [5.437500030783011, 51.41487444636134]]], [[[5.437499703978431, 51.414875297732245], [5.437500030783011, 51.41487444636134], [5.437499702985773, 51.41487439886309], [5.437499703978431, 51.414875297732245]]]], ""type"": ""MultiPolygon""}";51.414822591607056, 5.4375861997886945;Dikninge 34;Geen: handhavin;Meergezins;Huur(duur);2022;-1;;Onttrekking overig
311646;1493;Jeneverbeslaan 3;In ontwikkeling;1;173.52;53.2974742393856;"{""coordinates"": [[[5.5010249226061045, 51.41551363994292], [5.501180226078379, 51.41553506085167], [5.501234517873522, 51.415401974927235], [5.501072022879572, 51.415378763386315], [5.5010249226061045, 51.41551363994292]]], ""type"": ""Polygon""}";51.41545682446636, 5.501128047759462;Jeneverbeslaan 3;EHV-ZP2023-0012;Eengezins;Koop(duur);2025;1;;Nieuwbouw
310724;796;Zeelsterstraat 38;Gereed;1;95.33500000000001;54.340471798715804;"{""coordinates"": [[[5.447376713426853, 51.43893420413207], [5.447363761010112, 51.438927918764726], [5.447317726814694, 51.43891985277134], [5.447274677957841, 51.438994480998], [5.447283307384074, 51.43899447653898], [5.447231693988306, 51.4391185468695], [5.447280607219583, 51.43912840914338], [5.447376713426853, 51.43893420413207]]], ""type"": ""Polygon""}";51.439019640977605, 5.447302829498248;Zeelsterstraat 38;V19/35587;Meergezins;Huur(middenhuur);2021;2;;Verbouw overig
310845;873;Kruisstraat 64-66;In ontwikkeling;3;418.64;83.8881618341529;"{""coordinates"": [[[5.475408000095347, 51.44638950982872], [5.475761794366379, 51.44635328655204], [5.475722669614437, 51.446205902177276], [5.475357382615075, 51.446249324973245], [5.475389228720265, 51.446352670517804], [5.475386358729061, 51.44635626815852], [5.475395046897983, 51.44638592417617], [5.475408000095347, 51.44638950982872]]], ""type"": ""Polygon""}";51.44629951757108, 5.475561436876119;Kruisstraat 66c;V20/40157;Meergezins;Huur(duur);2023;1;;Verbouw overig
310435;589;PSVlaan (hoek A.Philipslaan) Groot Hartje;In ontwikkeling;264;5193.435;321.493495476783;"{""coordinates"": [[[5.463852800672506, 51.44385659782479], [5.464260498508051, 51.44423115598085], [5.4654185344369175, 51.44346185217217], [5.4650858453945235, 51.44321398808635], [5.463798085959935, 51.44382337578538], [5.463852800672506, 51.44385659782479]]], ""type"": ""Polygon""}";51.44370634125013, 5.464601996090529;PSV laan (hoek A.Philipslaan) Groot Hartje;V20/40588;Meergezins;Huur(duur);2024;19;852-000;Nieuwbouw
310433;589;PSVlaan (hoek A.Philipslaan) Groot Hartje;In ontwikkeling;264;5193.435;321.493495476783;"{""coordinates"": [[[5.463852800672506, 51.44385659782479], [5.464260498508051, 51.44423115598085], [5.4654185344369175, 51.44346185217217], [5.4650858453945235, 51.44321398808635], [5.463798085959935, 51.44382337578538], [5.463852800672506, 51.44385659782479]]], ""type"": ""Polygon""}";51.44370634125013, 5.464601996090529;PSV laan (hoek A.Philipslaan) Groot Hartje;V20/40588;Meergezins;Huur(middenhuur);2024;182;852-000;Nieuwbouw
311219;1130;Marterstraat 1 en 3;Gereed;2;177.63;55.2341684398507;"{""coordinates"": [[[5.461474573643017, 51.455884073103626], [5.461470251475094, 51.45588048039903], [5.461474570716518, 51.45588227537365], [5.461565088806153, 51.4558058139495], [5.461372149059302, 51.45571694938254], [5.461285958804984, 51.455800598829185], [5.461474573643017, 51.455884073103626]]], ""type"": ""Polygon""}";51.45580120066027, 5.461423960641868;Marterstraat 1 en 3;V21/45146;Eengezins;Koop(duur);2022;2;;Nieuwbouw
310212;455;Zernikestraat 2-12;Gereed;65;361.13;85.72828304819589;"{""coordinates"": [[[5.469307464447382, 51.446407456251855], [5.469340565500181, 51.44641642156064], [5.469467249980839, 51.44647116294481], [5.4696380581665505, 51.446266100480074], [5.469455247932547, 51.446197017095706], [5.469438015503388, 51.44621320887398], [5.469422182652951, 51.446207826860814], [5.469353265747193, 51.446279784863286], [5.4694165956191165, 51.446300414074734], [5.46930602435718, 51.44640655840116], [5.469307464447382, 51.446407456251855]]], ""type"": ""Polygon""}";51.44632800336684, 5.469469306520129;Zernikestraat 2-12;13/2548;Meergezins;Huur(betaalbaar);2014;65;;Verbouw transformatie
310028;327;Maximahof 1-76 (vh Rembrandt);Gereed;76;1547.02;165.65613397990802;"{""coordinates"": [[[[5.475870020959503, 51.438388344179465], [5.475299638179262, 51.438694392163875], [5.475580465488724, 51.43888653687538], [5.476162375624551, 51.438591265119925], [5.475870020959503, 51.438388344179465]]], [[[5.475865699313452, 51.438384752002214], [5.475870020959503, 51.438388344179465], [5.475877205065791, 51.43838474323738], [5.475865699313452, 51.438384752002214]]]], ""type"": ""MultiPolygon""}";51.43863882951316, 5.47573036547943;Maximahof 1-76 (vh Rembrandt);09/0201;Meergezins;Huur(middenhuur);2011;2;;Nieuwbouw
308845;19;Herdgang/div.proj.;Gereed;3;283.93;61.3470129472589;"{""coordinates"": [[[5.424053691064766, 51.46316749982459], [5.424053635188184, 51.463098287181865], [5.423975890286975, 51.46304977314033], [5.42386508769304, 51.46304980826426], [5.423787420880155, 51.463098371570695], [5.423787476352326, 51.4631675842137], [5.423865221253948, 51.46321609838039], [5.423976024252294, 51.4632160632562], [5.424053691064766, 51.46316749982459]]], ""type"": ""Polygon""}";51.4631329357827, 5.423920555871427;Oirschotsedijk 18;07/1141;Eengezins;Koop(duur);2009;1;;Nieuwbouw
308844;19;Herdgang/div.proj.;Gereed;3;283.93;61.3470129472589;"{""coordinates"": [[[5.424053691064766, 51.46316749982459], [5.424053635188184, 51.463098287181865], [5.423975890286975, 51.46304977314033], [5.42386508769304, 51.46304980826426], [5.423787420880155, 51.463098371570695], [5.423787476352326, 51.4631675842137], [5.423865221253948, 51.46321609838039], [5.423976024252294, 51.4632160632562], [5.424053691064766, 51.46316749982459]]], ""type"": ""Polygon""}";51.4631329357827, 5.423920555871427;Oirschotsedijk 24;99/1549;Eengezins;Koop(duur);2004;1;;Nieuwbouw
308843;19;Herdgang/div.proj.;Gereed;3;283.93;61.3470129472589;"{""coordinates"": [[[5.424053691064766, 51.46316749982459], [5.424053635188184, 51.463098287181865], [5.423975890286975, 51.46304977314033], [5.42386508769304, 51.46304980826426], [5.423787420880155, 51.463098371570695], [5.423787476352326, 51.4631675842137], [5.423865221253948, 51.46321609838039], [5.423976024252294, 51.4632160632562], [5.424053691064766, 51.46316749982459]]], ""type"": ""Polygon""}";51.4631329357827, 5.423920555871427;Boslaan;03/0950;Eengezins;Koop(duur);2006;1;;Nieuwbouw
311641;1491;De Koppele 335 (kamerverhuur);In ontwikkeling;0;102.515;41.95508354505169;"{""coordinates"": [[[5.489895011099322, 51.47901725115361], [5.490083549476366, 51.47900090524483], [5.490074758092708, 51.47893259926896], [5.489886213912971, 51.47894624857388], [5.489895011099322, 51.47901725115361]]], ""type"": ""Polygon""}";51.47897430917291, 5.489984282110874;De Koppele 335;EHV-ZP2023-0009;Meergezins;Koop(middelduur);2023;-1;;Onttrekking overig
